account_id,performance_period,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,auto_owner,card_testing,city_state_match,synthetic_identity,income_high,non_military_disability,marital_status,living_status,credit_purpose,identity_match,military_status,application_day,num_dependents,job_industry,citizenship,region,self_id_race_ethnicity,application_hour,years_at_residence,age,debt_to_income,city_state,credit_utilization,num_transactions,credit_history_mos,credit_score,amount,credit_request_duration,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_industry_char,citizenship_char,region_char,gender_char,smoker_char,marital_status_char,ssn,living_status_char,credit_purpose_char,identity_match_char,military_status_char,application_day_char,self_id_race_ethnicity_char,application_hour_char,city_state_char
10064,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,2,3,0,3,1,6,6,3,0,11,1,32,7,126,44,53,90,782,61463,31,150078,false,true,true,Manufacturing,Portugal,India,male,nonsmoker,Divorced,210302213,own,consolidation,good,none,Wednesday,White/Caucasian,11AM,34.20°N 119.21°W
10065,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,2,0,4,0,0,6,6,1,1,0,14,10,52,85,274,32,17,100,357,80371,10,183427,false,false,false,Manufacturing,Canada,Canada,female,nonsmoker,Married,385203205,rent,auto,excellent,none,Sunday,White/Caucasian,2PM,33.57°N 117.19°W
10066,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,4,0,5,1,4,1,4,1,16,11,36,58,123,7,11,91,742,11359,7,79843,false,false,false,Hospitality,Canada,China,male,nonsmoker,Married,192449670,mortgage,mortgage,excellent,none,Friday,Black/African-American,4PM,32.51°N 84.87°W
10067,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2,2,0,3,3,0,5,2,0,15,24,74,23,236,56,43,69,728,25569,28,210582,false,false,true,Education,Colombia,Mexico,female,nonsmoker,Married,573645941,mortgage,consolidation,fair,none,Wednesday,White/Caucasian,3PM,44.02°N 92.48°W
10068,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,1,2,2,3,2,1,2,4,7,5,23,3,19,9,320,39,37,87,477,99066,33,183467,false,false,true,Media and Advertising,China,EU,male,smoker,Divorced,767261720,mortgage,consolidation,fair,retired,Tuesday,Hispanic/Latino(a),11PM,33.96°N 118.34°W
10069,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,2,4,0,3,1,3,5,3,1,8,1,55,4,240,21,32,73,775,65809,13,563201,false,false,true,Transportation,Uruguay,India,male,smoker,Married,503893255,own,consolidation,excellent,none,Wednesday,Black/African-American,8AM,30.21°N 92.03°W
10070,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2,2,2,0,6,2,3,7,1,0,13,35,36,38,19,65,41,38,372,957,1,389666,false,false,false,Transportation,Tanzania,Canada,male,nonsmoker,Married,656513111,rent,consolidation,fair,none,Saturday,White/Caucasian,1PM,39.76°N 104.88°W
10071,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,1,2,3,0,6,1,3,3,5,3,16,1,67,33,135,40,43,100,774,321736,43,237040,false,false,true,Transportation,India,LATAM,male,nonsmoker,Divorced,903150475,mortgage,consolidation,good,none,Saturday,Indigenous/Native American,4PM,26.00°N 97.45°W
10072,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,2,0,1,0,6,1,0,5,11,1,20,37,194,42,45,56,452,28622,11,872456,false,false,true,Manufacturing,Canada,US,male,nonsmoker,Married,841085490,mortgage,auto,fair,none,Monday,Hispanic/Latino(a),11AM,32.32°N 90.21°W
10073,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,2,2,2,4,0,5,2,5,7,6,0,0,21,28,27,266,77,36,86,631,1138,29,171504,false,false,false,Healthcare,Morocco,EU,male,nonsmoker,Divorced,650386521,rent,consolidation,excellent,none,Friday,White/Caucasian,12AM,33.13°N 117.28°W
10074,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,2,0,6,3,4,5,3,1,9,4,48,87,326,40,6,9,774,7018,1,262941,true,false,false,Hospitality,Panama,India,male,nonsmoker,Married,784207400,mortgage,auto,fair,none,Saturday,Black/African-American,9AM,36.07°N 94.17°W
10075,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,4,2,1,5,7,0,3,0,18,1,38,22,194,57,36,97,598,360617,110,140510,false,false,false,Financial Services,United States,India,male,nonsmoker,Married,644634293,mortgage,auto,excellent,reserves,Monday,White/Caucasian,6PM,32.32°N 90.21°W
10076,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2,1,0,1,3,3,6,2,1,4,5,16,1,45,89,132,95,69,90,774,455657,8,196573,true,true,false,Media and Advertising,Canada,China,male,nonsmoker,Divorced,924724579,mortgage,auto,poor,retired,Wednesday,Hispanic/Latino(a),4PM,32.35°N 86.27°W
10077,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,4,3,0,1,3,6,5,7,5,13,3,32,86,328,32,64,74,672,39454,1,978528,false,false,false,Manufacturing,Bolivia,EU,female,smoker,Married,816079895,mortgage,other,good,none,Monday,Hispanic/Latino(a),1PM,37.56°N 122.31°W
10078,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,5,4,5,2,0,11,1,80,37,148,49,70,59,716,7677,6,323589,false,false,false,Hospitality,Panama,Mexico,female,nonsmoker,Single,184337340,mortgage,auto,fair,none,Sunday,White/Caucasian,11AM,44.06°N 123.12°W
10079,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,2,0,2,0,3,1,5,6,10,39,50,55,110,35,57,91,728,358900,8,50913,false,false,true,Transportation,Canada,LATAM,male,smoker,Married,890823837,mortgage,mortgage,fair,none,Tuesday,Multiracial,10AM,33.20°N 96.66°W
10080,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,2,2,3,1,6,6,4,4,0,5,13,1,29,57,221,10,44,61,719,26084,17,482144,false,false,false,Hospitality,China,US,male,nonsmoker,Married,978750161,rent,consolidation,good,active_duty,Saturday,Hispanic/Latino(a),1PM,30.53°N 97.66°W
10081,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,2,2,2,0,3,6,6,4,4,0,12,10,38,39,219,2,40,88,595,115308,200,201550,false,false,true,Manufacturing,China,China,male,nonsmoker,Married,309179121,rent,consolidation,fair,none,Wednesday,White/Caucasian,12PM,32.99°N 96.90°W
10082,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,2,4,0,3,3,4,7,2,1,9,15,23,14,72,55,35,84,535,162005,81,289366,false,false,false,Hospitality,Morocco,Mexico,female,nonsmoker,Married,272511788,rent,consolidation,excellent,none,Wednesday,Black/African-American,9AM,40.71°N 74.06°W
10083,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,2,0,3,0,0,4,1,2,3,1,10,1,76,51,323,40,34,96,651,217784,22,342847,false,false,false,Energy,Mexico,India,male,smoker,Single,159320675,rent,auto,good,none,Sunday,Black/African-American,10AM,38.36°N 121.97°W
10084,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,2,4,0,3,6,7,6,0,1,14,5,27,3,98,34,43,89,748,136473,13,222572,false,false,false,Financial Services,Sweden,US,male,nonsmoker,Divorced,560589321,rent,consolidation,excellent,none,Wednesday,Black/African-American,2PM,37.53°N 77.48°W
10085,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,2,1,2,0,3,5,6,4,5,1,13,5,40,83,9,1,37,81,597,19966,1,681947,false,false,false,Manufacturing,China,LATAM,male,smoker,Married,174516000,rent,mortgage,fair,none,Wednesday,Black/African-American,1PM,32.79°N 96.77°W
10086,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,2,1,3,0,0,3,3,7,4,3,16,1,38,19,267,27,47,68,797,201663,11,233186,false,false,false,Transportation,Ethiopia,China,male,nonsmoker,Married,878282781,rent,mortgage,good,none,Sunday,Indigenous/Native American,4PM,33.69°N 117.18°W
10087,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,2,2,0,2,2,1,2,3,3,13,1,36,73,301,35,22,38,713,93546,6,215388,false,false,true,Energy,Mexico,India,female,smoker,Married,172925414,mortgage,consolidation,fair,none,Tuesday,Indigenous/Native American,1PM,39.59°N 104.87°W
10088,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,2,4,0,1,2,1,3,0,1,13,1,54,89,263,39,35,53,794,23347,4,238450,false,false,true,Energy,India,US,male,smoker,Married,193821513,mortgage,consolidation,excellent,none,Monday,Black/African-American,1PM,43.58°N 116.56°W
10089,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,2,4,4,1,1,1,6,5,2,1,11,4,45,7,156,85,32,9,685,85228,8,261391,false,false,true,Manufacturing,Panama,Mexico,male,smoker,Married,248755657,rent,other,excellent,active_duty,Monday,Black/African-American,11AM,33.22°N 117.31°W
10090,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,4,0,2,6,3,7,1,1,13,1,31,66,132,44,74,90,738,366098,1,179767,false,false,false,Transportation,Angola,Canada,female,smoker,Married,234443189,mortgage,mortgage,excellent,none,Tuesday,Black/African-American,1PM,32.35°N 86.27°W
10091,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,4,0,3,3,1,7,4,2,19,32,34,7,201,16,11,99,453,417326,3,723125,false,false,false,Energy,Morocco,China,male,nonsmoker,Married,662854866,mortgage,mortgage,excellent,none,Wednesday,Asian,7PM,33.79°N 117.86°W
10092,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,2,1,4,0,4,4,4,7,2,0,12,1,53,2,144,70,42,74,368,35252,4,428006,false,false,false,Hospitality,Zimbabwe,Mexico,male,smoker,Married,753758721,rent,mortgage,excellent,none,thrursday,White/Caucasian,12PM,36.57°N 87.35°W
10093,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,2,1,3,0,5,5,2,3,1,6,0,4,49,6,20,37,20,18,744,62923,11,170106,false,false,false,Media and Advertising,India,Canada,female,nonsmoker,Married,889473380,rent,mortgage,good,none,Friday,Multiracial,12AM,35.47°N 97.51°W
10094,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2,2,0,0,2,7,6,6,0,15,24,48,32,267,31,65,72,745,87310,6,99888,false,false,false,Financial Services,Norway,EU,female,smoker,Single,668717595,own,consolidation,fair,none,Sunday,White/Caucasian,3PM,33.69°N 117.18°W
10095,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,4,6,3,3,3,0,5,12,9,36,9,73,7,11,83,681,318267,2,118140,false,false,false,Transportation,India,US,female,nonsmoker,Married,315767373,mortgage,mortgage,fair,disabled,Saturday,Hispanic/Latino(a),12PM,33.05°N 96.75°W
10096,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,2,0,3,0,0,4,7,1,3,0,11,28,42,82,225,1,40,92,735,181318,82,248155,true,false,false,Financial Services,Canada,India,male,smoker,Married,724321416,rent,auto,good,none,Sunday,White/Caucasian,11AM,33.95°N 83.37°W
10097,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,3,0,2,0,0,5,1,1,7,0,3,10,52,26,330,49,31,70,774,195968,94,201864,false,false,false,Energy,Canada,EU,female,nonsmoker,Married,610171542,other,auto,fair,none,Sunday,White/Caucasian,3AM,42.47°N 70.96°W
10098,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,2,0,0,3,0,3,0,5,1,10,1,41,14,27,4,20,81,738,192226,5,93772,false,false,false,Transportation,United States,LATAM,male,nonsmoker,Married,795994918,mortgage,consolidation,inconclusive,none,Wednesday,Black/African-American,10AM,45.54°N 122.65°W
10099,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,4,1,6,3,1,7,4,1,14,22,64,45,287,22,34,98,745,178595,12,269091,false,false,false,Energy,South Africa,China,male,nonsmoker,Married,441221181,mortgage,mortgage,excellent,active_duty,Saturday,Black/African-American,2PM,32.32°N 95.31°W
10100,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,3,0,3,2,6,4,2,0,17,16,45,44,154,29,40,91,743,7029,9,241958,false,false,false,Manufacturing,China,Mexico,male,nonsmoker,Married,384784032,own,auto,good,none,Wednesday,White/Caucasian,5PM,40.55°N 105.06°W
10101,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2,4,3,0,3,5,2,7,4,1,12,3,38,33,80,17,60,33,609,326893,23,815549,false,false,false,Media and Advertising,Egypt,China,male,nonsmoker,Married,972605481,rent,other,good,none,Wednesday,Black/African-American,12PM,39.55°N 119.85°W
10102,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,2,4,0,3,6,2,4,1,1,15,17,36,54,60,3,45,65,747,14628,108,280749,false,false,true,Media and Advertising,China,Canada,female,smoker,Married,711170696,mortgage,consolidation,excellent,none,Wednesday,Black/African-American,3PM,37.98°N 121.31°W
10103,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,3,0,4,6,6,0,5,1,3,2,28,91,89,100,9,86,753,22879,9,93677,false,false,false,Manufacturing,United States,LATAM,male,nonsmoker,Divorced,382179187,mortgage,mortgage,good,none,thrursday,Black/African-American,3AM,36.68°N 76.30°W
10104,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,2,0,0,3,1,3,4,3,0,12,1,25,98,66,43,50,64,350,67539,23,279121,false,false,false,Transportation,China,India,male,nonsmoker,Single,895852368,mortgage,consolidation,inconclusive,none,Wednesday,White/Caucasian,12PM,40.72°N 74.17°W
10105,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,3,0,5,7,4,6,5,0,4,13,41,43,297,6,39,86,595,26317,18,213817,false,false,false,Hospitality,Ireland,LATAM,male,nonsmoker,Married,277175605,mortgage,auto,good,none,Friday,White/Caucasian,4AM,47.66°N 117.23°W
10106,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,6,7,4,0,0,13,4,22,70,220,47,50,92,789,46531,1,185115,false,false,true,Financial Services,China,US,male,nonsmoker,Married,697693546,mortgage,mortgage,inconclusive,none,Sunday,White/Caucasian,1PM,37.36°N 121.97°W
10107,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2,0,3,3,4,3,2,1,17,27,44,36,123,47,7,84,336,16055,1,157046,false,false,false,Hospitality,India,Mexico,male,nonsmoker,Married,449928212,own,auto,fair,none,Wednesday,Black/African-American,5PM,32.51°N 84.87°W
10108,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,2,2,3,2,0,4,2,2,6,1,0,14,3,55,9,322,52,23,84,621,55975,16,178768,false,false,true,Media and Advertising,Sweden,Canada,female,smoker,Divorced,686965182,rent,education,fair,none,thrursday,White/Caucasian,2PM,33.91°N 98.53°W
10109,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,4,4,0,2,5,5,6,6,0,1,1,25,36,124,28,67,58,845,98788,1,453672,false,true,false,Healthcare,Norway,EU,female,nonsmoker,Married,198452590,mortgage,other,excellent,none,Tuesday,White/Caucasian,1AM,33.37°N 82.07°W
10110,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,1,2,2,2,3,4,2,1,1,18,4,20,30,24,20,45,46,720,12405,9,162862,true,false,true,Hospitality,Mexico,Canada,male,nonsmoker,Divorced,750659908,own,mortgage,fair,reserves,Tuesday,Black/African-American,6PM,36.23°N 115.26°W
10111,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,2,2,3,1,0,5,3,6,5,2,10,18,37,56,45,7,67,61,757,141687,8,259938,false,false,false,Transportation,Portugal,LATAM,male,nonsmoker,Married,347934511,rent,consolidation,good,active_duty,Sunday,Asian,10AM,37.77°N 122.23°W
10112,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2,3,0,5,1,5,3,2,1,13,6,42,29,238,38,54,83,706,164652,1,291387,false,false,false,Healthcare,India,Mexico,male,nonsmoker,Married,673564434,mortgage,consolidation,good,none,Friday,Black/African-American,1PM,28.06°N 81.95°W
10113,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,4,0,3,1,0,0,0,1,16,1,21,56,276,36,48,67,676,27997,7,339368,false,false,false,Education,United States,US,male,smoker,Married,233544650,mortgage,mortgage,excellent,none,Wednesday,Black/African-American,4PM,33.11°N 96.67°W
10114,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,2,1,0,4,0,1,4,1,7,1,0,5,32,33,34,274,24,53,53,778,48378,11,110134,false,false,false,Energy,Tunisia,Canada,female,nonsmoker,Divorced,874555899,mortgage,auto,excellent,none,Monday,White/Caucasian,5AM,33.57°N 117.19°W
10115,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,4,3,6,2,3,6,0,19,27,17,109,43,23,87,707,31606,190,271760,false,false,false,Manufacturing,Mexico,India,male,nonsmoker,Married,510079309,rent,mortgage,fair,none,thrursday,Multiracial,12AM,34.11°N 117.46°W
10116,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,4,1,4,3,1,1,10,2,21,93,29,31,20,67,385,463928,15,113225,false,false,true,Hospitality,India,Canada,male,nonsmoker,Married,864932812,mortgage,mortgage,fair,none,thrursday,Black/African-American,10AM,35.11°N 89.97°W
10117,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,3,0,2,1,3,0,4,1,1,9,77,53,71,35,15,64,717,106307,6,283155,false,false,true,Transportation,United States,China,male,nonsmoker,Married,255335247,rent,consolidation,good,none,Tuesday,Black/African-American,1AM,40.81°N 96.68°W
10118,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,4,5,1,7,2,3,3,16,11,77,39,178,27,45,88,685,160392,168,66387,false,false,false,Financial Services,Mexico,India,male,nonsmoker,Single,913365959,mortgage,consolidation,fair,disabled,Friday,Indigenous/Native American,4PM,41.52°N 88.15°W
10119,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,2,2,2,0,4,0,2,4,7,7,12,1,20,18,29,13,17,87,570,61756,9,272005,false,false,true,Media and Advertising,China,EU,male,smoker,Divorced,166932272,rent,consolidation,fair,none,thrursday,Multiracial,12PM,35.11°N 89.97°W
10120,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,2,4,3,0,6,6,2,7,0,3,13,1,59,70,189,9,40,70,696,44376,1,51496,false,false,false,Media and Advertising,South Africa,US,male,nonsmoker,Married,455735277,rent,other,good,none,Saturday,Indigenous/Native American,1PM,43.04°N 76.14°W
10121,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,2,2,3,0,0,7,5,7,3,0,8,1,37,55,48,8,73,90,718,29537,1,191175,false,false,true,Healthcare,Tanzania,India,male,nonsmoker,Married,964344513,rent,consolidation,good,none,Sunday,White/Caucasian,8AM,36.13°N 95.90°W
10122,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,3,0,2,4,6,4,1,0,11,27,36,31,313,54,39,59,690,65907,3,220487,false,false,true,Manufacturing,China,Canada,female,smoker,Married,923692693,mortgage,auto,good,none,Tuesday,White/Caucasian,11AM,38.92°N 94.38°W
10123,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2,2,1,3,0,4,7,1,0,1,0,8,1,24,89,27,16,44,91,332,24181,1,127664,false,false,false,Energy,United States,Canada,male,nonsmoker,Divorced,890386841,rent,mortgage,good,none,thrursday,White/Caucasian,8AM,45.54°N 122.65°W
10124,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,3,0,2,3,4,2,3,1,14,1,75,57,174,8,43,77,834,50867,1,199206,false,false,true,Hospitality,Mexico,India,male,nonsmoker,Single,859877690,own,consolidation,good,none,Tuesday,Black/African-American,2PM,42.12°N 72.54°W
10125,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,3,7,2,0,0,0,9,1,44,41,57,2,36,91,318,4183,165,93746,false,false,false,Media and Advertising,United States,US,female,nonsmoker,Single,882788804,rent,consolidation,fair,none,Wednesday,White/Caucasian,9AM,36.01°N 115.04°W
10126,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,4,4,0,2,0,5,5,2,1,9,1,24,44,278,1,63,12,441,378905,1,66857,false,false,false,Healthcare,Panama,Mexico,female,smoker,Married,856811816,mortgage,other,excellent,none,Tuesday,Black/African-American,9AM,47.95°N 122.19°W
10127,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,2,3,3,0,2,5,3,3,3,0,11,5,24,7,306,34,61,99,560,84598,2,290265,false,false,false,Transportation,India,India,male,smoker,Married,656842299,rent,education,good,none,Tuesday,White/Caucasian,11AM,33.93°N 84.37°W
10128,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,2,2,1,3,0,2,3,1,2,0,0,14,6,60,6,179,24,50,84,735,77671,15,199472,false,false,false,Energy,Mexico,US,male,nonsmoker,Divorced,700372270,rent,mortgage,good,none,Tuesday,White/Caucasian,2PM,41.75°N 88.16°W
10129,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,2,0,2,0,3,6,2,1,6,3,14,12,50,71,154,11,43,63,711,479448,17,153698,false,false,false,Media and Advertising,Canada,EU,male,smoker,Married,697486272,rent,auto,fair,none,Wednesday,Indigenous/Native American,2PM,40.55°N 105.06°W
10130,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,4,1,2,5,4,2,0,1,10,7,38,26,23,4,46,79,783,212301,16,118670,false,false,false,Hospitality,Mexico,US,male,nonsmoker,Married,512736332,mortgage,auto,excellent,active_duty,Tuesday,Black/African-American,10AM,31.85°N 106.43°W
10131,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,2,1,3,0,3,0,3,7,3,0,8,3,63,82,111,36,61,88,795,33370,9,123718,false,false,true,Transportation,South Africa,India,female,smoker,Married,860150384,rent,mortgage,good,none,Wednesday,White/Caucasian,8AM,33.92°N 117.21°W
10132,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,3,0,1,2,5,0,0,1,9,1,33,19,83,5,28,79,752,84019,11,76153,true,true,true,Healthcare,United States,US,female,smoker,Married,652939306,mortgage,auto,good,none,Monday,Black/African-American,9AM,41.09°N 85.14°W
10133,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,2,3,0,5,1,4,4,3,0,10,4,41,74,104,83,8,81,833,381348,6,214801,false,false,false,Hospitality,China,India,female,nonsmoker,Married,800606613,mortgage,consolidation,good,none,Friday,White/Caucasian,10AM,34.14°N 117.29°W
10134,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,3,1,2,0,0,4,3,6,0,0,14,1,25,36,314,6,70,82,764,48205,20,201457,false,false,true,Transportation,France,US,female,nonsmoker,Married,635590873,other,mortgage,fair,none,Sunday,White/Caucasian,2PM,39.96°N 85.97°W
10135,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,2,0,4,0,2,6,0,2,18,17,57,85,158,15,11,88,731,264426,8,232288,false,false,false,Media and Advertising,Norway,US,male,nonsmoker,Married,655227338,mortgage,auto,fair,none,thrursday,Asian,6PM,34.69°N 118.18°W
10136,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,2,2,1,5,6,1,1,2,3,9,18,40,71,32,1,29,48,689,2286,86,617620,false,false,false,Energy,Canada,Mexico,male,smoker,Married,651465290,mortgage,consolidation,fair,active_duty,Friday,Indigenous/Native American,9AM,35.10°N 106.65°W
10137,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,3,0,5,5,5,6,4,2,0,3,75,48,17,2,46,56,740,20162,3,189349,false,false,true,Healthcare,Spain,China,male,nonsmoker,Married,128344239,mortgage,mortgage,good,none,Friday,Asian,12AM,37.73°N 123.03°W
10138,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,2,2,4,1,6,1,6,7,6,5,20,3,29,66,84,4,15,60,788,878,1,217825,false,false,true,Manufacturing,Botswana,EU,female,smoker,Married,256465862,rent,consolidation,excellent,active_duty,Saturday,Hispanic/Latino(a),8PM,33.57°N 101.89°W
10139,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,3,0,3,0,5,1,4,4,1,0,12,1,42,18,59,37,49,71,765,482137,44,103732,false,false,true,Hospitality,China,Canada,male,smoker,Married,924896392,other,auto,good,none,Friday,White/Caucasian,12PM,38.04°N 84.46°W
10140,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,4,1,0,4,5,1,0,2,0,11,1,41,32,267,10,41,33,770,70579,1,168283,false,false,true,Energy,United States,Mexico,male,nonsmoker,Married,946537690,mortgage,other,poor,none,thrursday,White/Caucasian,11AM,33.69°N 117.18°W
10141,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,2,4,0,2,7,2,1,5,1,19,14,55,39,158,35,48,77,689,254,7,276152,false,false,true,Media and Advertising,Canada,LATAM,male,smoker,Married,779725750,mortgage,consolidation,excellent,none,Tuesday,Black/African-American,7PM,34.69°N 118.18°W
10142,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,2,4,2,0,0,4,2,7,2,0,8,1,38,9,226,13,47,99,790,33515,80,100421,true,false,true,Media and Advertising,Botswana,Mexico,female,smoker,Married,628377030,rent,other,fair,none,Sunday,White/Caucasian,8AM,29.56°N 95.32°W
10143,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,2,4,0,1,5,0,6,0,1,13,1,37,58,335,40,1,87,761,486136,1,341237,false,false,true,Education,Norway,US,male,smoker,Married,697368046,rent,consolidation,excellent,none,Monday,Black/African-American,1PM,34.40°N 117.32°W
10144,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3,0,2,0,6,3,1,0,16,1,43,41,177,44,6,82,770,193273,63,333581,false,false,false,Manufacturing,India,Canada,male,nonsmoker,Married,751231477,mortgage,auto,good,none,Tuesday,White/Caucasian,4PM,47.60°N 122.16°W
10145,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,2,1,4,0,5,4,2,6,3,1,8,15,44,22,46,7,75,97,803,19847,15,992417,true,false,false,Media and Advertising,Ireland,India,female,smoker,Married,611602562,rent,mortgage,excellent,none,Friday,Black/African-American,8AM,44.96°N 93.27°W
10146,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,2,1,0,4,1,0,0,2,6,0,1,13,1,27,50,290,61,39,78,693,402285,5,403233,false,false,true,Media and Advertising,Sweden,US,female,smoker,Divorced,861242390,mortgage,auto,excellent,active_duty,Sunday,Black/African-American,1PM,34.93°N 120.44°W
10147,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,2,4,0,0,6,2,4,2,0,5,28,34,18,46,1,54,8,774,35274,1,204584,false,false,true,Media and Advertising,China,Mexico,male,smoker,Married,436779834,mortgage,consolidation,excellent,none,Sunday,White/Caucasian,5AM,44.96°N 93.27°W
10148,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,2,1,2,1,3,1,15,14,55,37,218,8,54,100,713,36297,52,83341,false,false,true,Media and Advertising,Canada,India,male,nonsmoker,Single,523385892,own,mortgage,inconclusive,none,Tuesday,Black/African-American,3PM,46.86°N 96.83°W
10149,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,2,2,0,4,1,6,1,2,7,19,9,55,58,63,0,49,100,761,68183,25,59886,false,false,false,Manufacturing,Canada,Mexico,male,smoker,Married,413662435,mortgage,consolidation,fair,none,thrursday,Multiracial,7PM,33.68°N 117.77°W
